idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,MajDiam,mainClass,subClass
2402,020.5-02.9,MPA J1839-1219,T,18:39:08.9,-12:19:12.14,279.78692,-12.32004,20.57200,-2.90550,7.0,R,
2405,020.9-11.3,PHR J1911-1546,T,19:11:04.4,-15:46:06.89,287.76833,-15.76858,20.90340,-11.37360,157.0,R,r;
2406,021.0-04.0,PHR J1844-1226,T,18:44:07.62,-12:26:50.1,281.03175,-12.44725,21.01196,-4.04641,15.0,E,a;r;s;
2407,021.0+03.4,MPA J1817-0856,T,18:17:05.2,-08:56:49.42,274.27175,-8.94706,21.04100,3.46070,10.0,R,m
2408,021.0-04.3,PHR J1845-1231,T,18:45:16.1,-12:31:39.72,281.31700,-12.52770,21.06620,-4.33120,17.0,E,s
2410,021.2+02.9,MPA J1819-0901,T,18:19:06.7,-09:01:50.27,274.77776,-9.03063,21.20310,2.98050,7.0,E,
2411,021.2+00.9,PHR J1826-0953,T,18:26:26.1,-09:53:26.12,276.60875,-9.89059,21.28910,0.98200,47.6,B,a;s;
2412,021.3+02.2,MPA J1822-0914,T,18:22:05.7,-09:14:08.99,275.52372,-9.23583,21.36800,2.23390,8.0,S,
2415,022.8-01.9,MPA J1839-0953,T,18:39:44.7,-09:53:15.40,279.93611,-9.88761,22.80470,-1.92460,11.0,B,a;
2416,023.2-02.6,MPA J1842-0949,T,18:42:57.7,-09:49:50.30,280.74039,-9.83064,23.21730,-2.60370,9.0,E,
2417,023.4+00.7,PHR J1831-0805,T,18:31:19.6,-08:05:42.86,277.83168,-8.09524,23.44020,0.74540,12.5,E,a;s
2418,023.5-00.1,PHR J1834-0824,T,18:34:41.6,-08:24:20.09,278.67328,-8.40558,23.54930,-0.13670,31.0,E,a;r;
2419,023.7-01.9,MPA J1841-0904,T,18:41:23.0,-09:04:06.10,280.34585,-9.06836,23.71860,-1.90970,7.0,E,a;r;
2421,023.9-01.2,MPA J1839-0837,T,18:39:27.2,-08:37:09.23,279.86321,-8.61923,23.90000,-1.28020,10.0,E,r;s
2422,023.9-06.5,MPA J1858-1054,T,18:58:32.8,-10:54:29.30,284.63657,-10.90814,23.98410,-6.51070,7.0,E,
2424,024.2+01.8,MPA J1828-0652,T,18:28:48.0,-06:51:59.98,277.20017,-6.86666,24.23950,1.86920,7.0,R,a
2425,024.4-03.5,PHR J1848-0912,T,18:48:32.7,-09:12:01.91,282.13628,-9.20053,24.40550,-3.54420,19.0,B,s;
2426,024.4+00.9,MPA J1832-0706,T,18:32:22.9,-07:06:57.31,278.09541,-7.11592,24.42960,0.96610,11.9,E,m;r;s
2429,024.7+03.9,PHR J1822-0529,T,18:22:27.2,-05:29:16.08,275.61337,-5.48780,24.72810,3.90680,27.0,B,a;s;
2430,025.1-08.4,MPA J1907-1043,T,19:07:32.5,-10:43:44.72,286.88527,-10.72909,25.13330,-8.41130,10.0,E,a;r;
2431,025.4-09.2,PHR J1911-1049,T,19:11:06.7,-10:49:17.29,287.77783,-10.82147,25.43994,-9.23928,30.0,E,a;s
2432,025.5-06.8,MPA J1902-0940,T,19:02:37.5,-09:40:05.56,285.65617,-9.66821,25.55170,-6.85670,11.0,R,
2433,025.6+02.8,MPA J1827-0510,T,18:27:57.4,-05:10:22.80,276.98916,-5.17300,25.64450,2.83970,10.0,S,
2435,025.9+03.4,PHR J1826-0435,T,18:26:17.6,-04:35:23.10,276.57333,-4.58975,25.97010,3.47700,18.0,E,p;s;
2436,026.0-01.0,PHR J1842-0637,T,18:42:39.6,-06:37:01.24,280.66500,-6.61701,26.04440,-1.07103,24.0,B,a;s;
2439,026.2-03.4,PHR J1851-0732,T,18:51:31.3,-07:32:29.15,282.88042,-7.54143,26.22150,-3.44940,45.0,E,a;s
2440,026.4+02.7,PHR J1829-0431,T,18:29:34.2,-04:31:38.14,277.39250,-4.52726,26.40380,2.78190,22.0,E,p
2441,026.7-01.2,PHR J1844-0603,T,18:44:29.0,-06:03:25.02,281.12082,-6.05695,26.74970,-1.21830,15.0,E,a;r
2442,026.8-01.0,MPA J1843-0556,T,18:43:57.9,-05:56:20.29,280.99114,-5.93897,26.79580,-1.04970,5.0,B,
2443,026.8-00.1,MPA J1840-0529,T,18:40:49.3,-05:29:44.34,280.20542,-5.49565,26.83260,-0.15170,4.0,E,a;
2444,026.8-00.5,PHR J1842-0539,T,18:42:18.2,-05:39:05.90,280.57596,-5.65164,26.86264,-0.55099,90.0,B,a;s;
2445,026.9+04.4,FP J1824-0319,T,18:24:16.10,-03:18:20.0,276.06708,-3.30556,26.87676,4.51921,1900.0,E,a;
2446,026.9-00.7,PHR J1843-0541,T,18:43:10.7,-05:41:49.09,280.79438,-5.69697,26.92168,-0.76503,48.0,B,a;s;
2447,027.0+01.3,MPA J1835-0440,T,18:35:53.8,-04:40:08.40,278.97434,-4.66900,27.00470,1.31710,7.0,S,
2448,027.0+01.5,PHR J1835-0429,T,18:35:11.6,-04:29:06.00,278.79831,-4.48500,27.08750,1.55750,41.0,E,a;m;r;
2449,027.4-00.9,PHR J1844-0517,T,18:44:54.5,-05:17:31.60,281.22721,-5.29211,27.47868,-0.96342,128.0,B,a;s;
2451,027.6-00.8,PHR J1844-0503,T,18:44:45.6,-05:03:54.61,281.18992,-5.06517,27.66367,-0.82678,35.0,B,m;p;
2452,027.7-02.1,MPA J1849-0537,T,18:49:29.3,-05:37:36.08,282.37202,-5.62669,27.70020,-2.13030,11.0,B,a;
2454,027.7-00.6,PHR J1844-0452,T,18:44:16.4,-04:52:53.51,281.06842,-4.88153,27.77178,-0.63523,38.0,R,a;r
2455,027.8-00.7,MPA J1844-0454,T,18:44:49.6,-04:53:59.68,281.20681,-4.89991,27.81840,-0.76630,7.0,S,
2456,027.8+02.7,PHR J1832-0317,T,18:32:31.2,-03:17:44.70,278.12992,-3.29575,27.83742,2.69654,34.3,,
2457,027.8+02.3,MPA J1833-0325,T,18:33:38.3,-03:25:55.85,278.40968,-3.43218,27.84470,2.38580,10.0,R,
2458,027.8+00.5,MPA J1840-0415,T,18:40:25.3,-04:15:33.66,280.10550,-4.25935,27.88610,0.50290,6.3,E,a;
2460,028.5-01.4,PHR J1848-0435,T,18:48:40.6,-04:35:54.31,282.16900,-4.59842,28.52413,-1.48219,44.0,B,a;m;
2461,028.7-03.2,PHR J1855-0510,T,18:55:19.4,-05:10:27.70,283.83096,-5.17436,28.76396,-3.21895,16.5,B,p;
2463,028.9+00.2,PHR J1843-0325,T,18:43:15.3,-03:25:26.90,280.81377,-3.42414,28.95210,0.25660,10.0,E,a
2464,029.0+02.2,MPA J1836-0227,T,18:36:10.7,-02:27:13.68,279.04452,-2.45380,29.00590,2.27170,10.0,S,
2465,029.2-01.8,PHR J1851-0408,T,18:51:12.2,-04:08:54.89,282.80071,-4.14858,29.21170,-1.83818,11.0,R,a;r
2467,029.4-02.3,MPA J1853-0414,T,18:53:30.6,-04:14:08.74,283.37769,-4.23576,29.39590,-2.39030,3.2,R,
2468,029.5+00.6,PHR J1842-0246,T,18:42:57.0,-02:45:59.90,280.73763,-2.76664,29.50216,0.62475,24.0,B,m;
2469,029.8+00.5,PHR J1843-0232,T,18:43:56.9,-02:32:07.98,280.98708,-2.53555,29.82160,0.50870,61.0,E,a;m;r;
2470,030.0-04.2,PHR J1901-0429,T,19:01:14.6,-04:29:32.86,285.31081,-4.49246,30.04270,-4.22450,13.0,R,r;
2471,030.0+00.0,PHR J1846-0233,T,18:46:02.7,-02:33:08.03,281.51127,-2.55223,30.04590,0.03520,36.0,R,a;r;
2472,030.2+01.5,MPA J1841-0140,T,18:41:04.6,-01:40:49.58,280.26896,-1.68044,30.25430,1.53780,10.0,E,a;r;s;
2473,030.5-00.2,PHR J1847-0215,T,18:47:47.4,-02:15:29.70,281.94767,-2.25825,30.50645,-0.21862,20.0,B,s
2474,031.0-02.1,MPA J1855-0240,T,18:55:34.6,-02:40:26.54,283.89397,-2.67404,31.02240,-2.13900,8.0,E,s;
2475,031.1-01.3,MPA J1852-0210,T,18:52:55.8,-02:10:56.50,283.23268,-2.18236,31.15940,-1.32690,8.0,E,r;
2476,031.6-01.5,PHR J1854-0151,T,18:54:41.3,-01:51:15.41,283.67200,-1.85428,31.65162,-1.56830,21.0,E,a;r;s;
2477,031.8-01.5,MPA J1854-0139,T,18:54:48.2,-01:39:22.00,283.70097,-1.65611,31.84130,-1.50380,6.0,E,
2478,032.0+01.7,PHR J1843+0002,T,18:43:45.1,00:02:21.80,280.93800,0.03939,32.09056,1.72800,13.5,R,r;s;
2479,032.2-01.4,PHR J1855-0116,T,18:55:16.9,-01:16:57.07,283.82045,-1.28252,32.22840,-1.43990,47.0,B,m;p;s;
2480,032.3-00.5,MPA J1852-0044,T,18:52:24.1,-00:44:46.36,283.10056,-0.74621,32.37770,-0.55480,5.0,R,
2481,032.5+01.5,PHR J1845+0021,T,18:45:00.7,00:21:23.04,281.25295,0.35640,32.51650,1.59230,33.0,E,r
2482,032.5+03.2,MPA J1839+0106,T,18:39:11.8,01:06:25.09,279.79926,1.10697,32.52190,3.22820,10.0,R,r;
2483,032.5-00.0,PHR J1850-0021,T,18:50:51.2,-00:21:30.20,282.71313,-0.35839,32.54622,-0.03317,9.9,B,
2484,032.5-00.4,MPA J1852-0033,T,18:52:25.5,-00:33:26.21,283.10634,-0.55728,32.54850,-0.47380,3.0,E,
2485,032.5-00.3,Te 7,T,18:51:47.5,-00:28:29.17,282.94793,-0.47477,32.54970,-0.29520,15.0,B,a;s;
2486,032.5-05.2,MPA J1909-0242,T,19:09:31.7,-02:42:29.84,287.38192,-2.70829,32.57870,-5.25810,10.0,R,
2487,032.6+02.4,MPA J1842+0050,T,18:42:11.4,00:50:31.78,280.54750,0.84216,32.62730,2.44160,6.0,R,
2488,032.6-01.2,MPA J1855-0048,T,18:55:25.7,-00:48:22.75,283.85711,-0.80632,32.66910,-1.25550,8.0,E,a;s;
2489,032.7-02.9,PHR J1901-0129,T,19:01:43.3,-01:29:36.82,285.43033,-1.49356,32.77409,-2.96877,10.0,B,
2490,033.2-04.0,PHR J1906-0133,T,19:06:15.29,-01:33:21.6,286.56371,-1.55600,33.23528,-4.00589,158.0,B,a;m;s;
2491,033.4-06.9,PHR J1917-0240,T,19:17:16.6,-02:40:25.97,289.31919,-2.67388,33.49330,-6.96660,16.0,E,
2492,033.7-02.0a,PHR J1900-0014,T,19:00:03.3,-00:14:01.21,285.01388,-0.23367,33.70659,-2.02389,48.0,E,p;r
2493,033.8+01.5,PHR J1847+0132,T,18:47:45.4,01:32:47.00,281.93912,1.54639,33.88890,1.52400,51.0,B,a;s;
2494,033.9-02.9,PHR J1903-0027,T,19:03:43.4,-00:27:00.11,285.93071,-0.45003,33.93249,-2.93845,15.0,E,a;r;s;
2495,033.9-00.9,PHR J1856+0028,T,18:56:51.2,00:28:53.69,284.21313,0.48158,33.97789,-0.98503,8.0,E,r
2496,034.0-02.2,MPA J1901+0000,T,19:01:36.0,00:00:10.87,285.40012,0.00302,34.09370,-2.25960,7.0,R,
2498,034.7-06.2,PHR J1917-0112,T,19:17:07.5,-01:12:25.09,289.28129,-1.20697,34.79070,-6.26490,20.0,R,m;p
2499,035.5-00.4,PHR J1857+0207,T,18:57:59.6,02:07:07.39,284.49821,2.11872,35.56477,-0.49138,11.0,E,a;r;s;
2500,035.6-04.2,MPA J1911+0027,T,19:11:24.8,00:27:45.18,287.85319,0.46255,35.62600,-4.23150,66.0,B,a;m
2501,037.3-07.1,MPA J1924+0038,T,19:24:57.7,00:38:39.41,291.24040,0.64428,37.35180,-7.15670,7.0,R,
2502,037.6-04.7,BMP J1917+0200,T,19:17:07.3,02:00:10.15,289.28038,2.00282,37.65580,-4.79160,76.0,E,a
2503,037.7-06.0,MPA J1921+0132,T,19:21:44.5,01:32:40.60,290.43542,1.54461,37.78220,-6.02730,3.5,R,
2504,037.7-05.9,PHR J1921+0136,T,19:21:20.9,01:36:14.18,290.33707,1.60394,37.78950,-5.91270,16.0,R,r;
2505,039.8-06.9,PHR J1928+0253,T,19:28:51.3,02:53:55.00,292.21367,2.89861,39.81895,-6.97362,40.6,R,a;r;
2506,209.1-08.2,PHR J0615-0025,T,06:15:20.36,-00:25:49.5,93.83483,-0.43042,209.17572,-8.22289,104.0,R,s;
2508,212.6-00.0,PHR J0650+0013,T,06:50:40.5,00:13:40.08,102.66872,0.22780,212.64220,-0.06590,40.0,B,m;p;s;
2510,214.6+02.9,PHR J0704-0011,T,07:04:56.6,-00:11:14.93,106.23580,-0.18748,214.63989,2.91890,14.0,R,
2512,215.5-01.4,PHR J0651-0257,T,06:51:07.3,-02:57:07.09,102.78038,-2.95197,215.52363,-1.41591,8.5,R,
2513,215.7-03.9,BMP J0642-0417,T,06:42:18.4,-04:17:48.62,100.57667,-4.29684,215.72260,-3.98610,700.0,E,a;r;
2515,216.9-05.2,MPA J0639-0554,T,06:39:58.1,-05:54:56.70,99.99207,-5.91575,216.90730,-5.23730,5.0,E,
2516,217.2+00.9,PHR J0702-0324,T,07:02:34.4,-03:24:32.40,105.64338,-3.40900,217.23536,0.91878,52.0,E,a;r;
2517,219.1+03.0,MPA J0713-0405,T,07:13:47.9,-04:05:07.80,108.44972,-4.08550,219.12450,3.09490,66.0,B,m;s;
2519,219.5+02.8,BMP J0713-0432,T,7:13:51.117,-4:32:58.278,108.46299,-4.54952,219.54274,2.89232,125.0,E,a;r;
2520,221.0-01.4,PHR J0701-0749,T,07:01:09.41,-07:49:23.9,105.28921,-7.82331,220.99931,-1.41471,67.0,E,a;r;
2522,222.1+03.9,PFP 1,T,07:22:20.3,-06:21:56.02,110.58446,-6.36556,222.13666,3.91850,1150.0,R,a;r;
2524,222.8-04.2,PM 1-23,T,06:54:13.44,-10:45:38.3,103.55600,-10.76064,222.84130,-4.27286,27.0,B,m;s;
2525,222.9-01.1,PHR J0705-0924,T,07:05:51.5,-09:24:18.40,106.46475,-9.40511,222.93823,-1.10599,85.0,B,a;m;s;
2526,223.1+01.4,BMP J0715-0826,T,07:15:32.5,-08:26:49.06,108.88521,-8.44696,223.19330,1.45730,30.0,B,p;s;
2529,224.3-03.4,PHR J0700-1144,T,07:00:05.7,-11:43:48.61,105.02392,-11.73017,224.36091,-3.42788,49.0,E,a;r;
2531,225.4+00.4,PN We 2-37,T,07:16:08.14,-10:53:00.9,109.03392,-10.88358,225.41848,0.45295,104.5,B,a;m;r;
2533,226.4-01.3,PHR J0711-1238,T,07:11:44.4,-12:38:04.92,107.93500,-12.63470,226.47000,-1.31275,56.5,R,a;s;
2534,227.1+00.5,PHR J0719-1222,T,07:19:46.7,-12:22:47.06,109.94456,-12.37974,227.15810,0.54220,193.0,R,a;r;
2535,227.2-03.4,PHR J0705-1419,T,07:05:38.7,-14:19:03.68,106.41125,-14.31769,227.28521,-3.40201,15.0,E,m;
2537,228.0-00.4,MPA J0717-1334,T,07:17:57.48,-13:34:07.7,109.48950,-13.56881,228.00118,-0.40634,192.0,B,a;m;
2539,228.6+01.9,PHR J0727-1259,T,07:27:49.0,-12:59:30.19,111.95416,-12.99172,228.62421,1.98090,48.5,B,a;s;
2540,229.0-08.7,MPA J0649-1816,T,06:49:02.7,-18:16:37.92,102.26137,-18.27720,229.06171,-8.73270,12.0,E,
2544,231.1+03.9,BMP J0739-1418,T,07:39:50.5,-14:18:25.74,114.96061,-14.30715,231.18941,3.90520,153.0,R,
2545,232.1-00.1,PHR J0727-1707,T,07:27:08.3,-17:07:14.05,111.78454,-17.12057,232.17680,-0.13050,44.0,B,a;
2546,232.6-01.0,PHR J0724-1757,T,07:24:43.32,-17:57:41.0,111.18050,-17.96139,232.64315,-1.03672,171.0,R,s
2547,234.3-07.2,MPA J0704-2221,T,07:04:23.0,-22:21:52.06,106.09585,-22.36446,234.36440,-7.29830,190.0,R,a;r;
2549,234.9-09.7,MPA J0656-2356,T,06:56:00.0,-23:56:49.09,103.99973,-23.94697,234.95110,-9.72350,170.0,R,a;
2550,235.7+07.1,PHR J0800-1635,T,08:00:59.10,-16:35:37.3,120.24625,-16.59369,235.74788,7.16053,157.0,E,a;m;s;
2551,236.5+02.0,PHR J0743-1951,T,07:43:55.15,-19:51:58.0,115.97979,-19.86611,236.51206,2.00850,402.0,E,a;r;
2552,236.7-01.6,PHR J0730-2151,T,07:30:46.9,-21:51:43.96,112.69546,-21.86221,236.75220,-1.64440,27.5,R,s;
2554,236.9+08.6,PHR J0809-1650,T,08:09:01.4,-16:50:01.79,122.25596,-16.83383,236.97001,8.67623,14.0,E,r;s;
2558,237.6-00.1,BMP J0738-2155,T,07:38:06.5,-21:55:30.97,114.52711,-21.92527,237.63190,-0.18880,5.0,E,
2560,238.1-04.6,PHR J0722-2431,T,07:22:14.3,-24:31:01.92,110.55955,-24.51720,238.16451,-4.63010,21.0,R,
2561,238.5+01.7,PHR J0747-2146,T,07:47:18.60,-21:46:49.0,116.82750,-21.78028,238.56685,1.73621,143.0,R,a;m;r;
2564,242.3-02.4,FP J0739-2709,T,07:39:38.12,-27:09:30.3,114.90883,-27.15842,242.36336,-2.45471,382.0,R,s;
2565,242.5-05.9,PHR J0726-2858,T,07:26:04.8,-28:58:23.09,111.51999,-28.97308,242.52499,-5.94860,32.0,R,
2566,242.6-04.4,PHR J0732-2825,T,07:32:17.5,-28:25:17.40,113.07292,-28.42150,242.68232,-4.48737,32.0,B,m;p;s;
2567,243.5-01.1,PHR J0747-2729,T,07:47:21.4,-27:29:16.12,116.83925,-27.48781,243.50270,-1.13069,20.0,E,r
2569,244.6-00.3,PHR J0753-2803,T,07:53:10.0,-28:03:06.70,118.29163,-28.05186,244.64222,-0.31135,65.0,E,a;r;
2571,245.1-05.5,BMP J0733-3108,T,07:33:24.1,-31:08:04.67,113.35030,-31.13463,245.19141,-5.57000,697.0,B,r;s;
2572,247.5-04.7,HFG 2,T,07:42:23.77,-32:47:50.9,115.59904,-32.79747,247.57904,-4.70463,180.5,E,m;s;
2573,247.8+04.9,FP J0821-2755,T,08:21:18.3,-27:55:35.87,125.32628,-27.92663,247.88800,4.98790,305.0,B,a;p;
2575,248.5+10.5,PHR J0843-2514,T,08:43:19.8,-25:14:29.87,130.83253,-25.24163,248.58260,10.55310,83.5,R,
2576,249.0-01.1,PHR J0800-3212,T,08:00:29.8,-32:12:32.2,120.12417,-32.20894,249.01712,-1.12048,12.0,S,
2578,249.8+07.1,PHR J0834-2819,T,08:34:18.08,-28:19:03.3,128.57533,-28.31758,249.87090,7.10343,161.5,E,a
2579,250.3-05.4,PHR J0745-3535,T,07:45:40.7,-35:35:20.47,116.41955,-35.58902,250.35339,-5.49011,56.0,B,a;s;
2580,250.4-01.3,NeVe 3-3,T,08:03:12.66,-33:31:02.0,120.80275,-33.51722,250.42914,-1.32919,60.0,B,p;r;s;
2581,250.5-05.8,PHR J0744-3553,T,07:44:34.1,-35:53:56.94,116.14204,-35.89915,250.51289,-5.83900,26.0,R,
2584,250.6+09.3,BMP J0844-2737,T,08:44:37.8,-27:37:14.92,131.15770,-27.62081,250.68600,9.34760,120.0,E,a;s;
2586,252.4-08.7,PHR J0736-3901,T,07:36:25.2,-39:01:30.90,114.10493,-39.02525,252.49310,-8.75930,28.0,R,
2587,253.9+00.7,MeWe 2-1,T,08:20:52.58,-35:16:32.2,125.21908,-35.27561,253.90063,0.74864,21.0,R,a;s;
2588,254.1+00.5,BMP J0820-3536,T,08:20:50.4,-35:36:01.30,125.21007,-35.60036,254.16380,0.55820,12.0,R,s;
2590,255.8+10.9,FP J0905-3033,T,09:04:52.1,-30:32:23.39,136.21704,-30.53983,255.81859,10.94001,882.0,A,s;
2591,257.8-06.9,PHR J0758-4243,T,07:58:26.3,-42:43:53.00,119.60959,-42.73139,257.81210,-6.95030,25.0,R,a;
2594,258.5-01.3,RCW 24,T,08:25:47.6,-40:13:09.98,126.44825,-40.21944,258.50889,-1.28878,720.0,B,m;p;s;
2595,261.2-04.6,PHR J0819-4423,T,08:19:19.7,-44:23:06.97,124.83210,-44.38527,261.25531,-4.64440,60.0,R,s;
2596,261.9-05.3,BMP J0818-4517,T,08:18:16.8,-45:17:57.16,124.57002,-45.29921,261.91180,-5.30930,57.0,A,m
2597,262.6-01.4,PHR J0838-4340,T,08:38:25.4,-43:40:35.94,129.60574,-43.67665,262.68579,-1.44480,13.0,R,
2601,265.4+04.2,PHR J0911-4205,T,09:11:48.5,-42:05:09.89,137.95205,-42.08608,265.42120,4.24930,30.0,E,a;s;
2602,265.5-02.6,MPA J0842-4641,T,08:42:59.8,-46:41:25.30,130.74928,-46.69036,265.56500,-2.65000,8.0,R,
2603,265.6+09.5,MPA J0932-3827,T,09:32:17.8,-38:27:28.51,143.07429,-38.45792,265.60059,9.57710,6.0,S,
2605,266.8-04.2,PHR J0840-4842,T,08:40:22.3,-48:42:30.20,130.09292,-48.70839,266.89198,-4.23526,30.0,E,r
2606,266.9-03.5,MPA J0843-4821,T,08:43:53.7,-48:21:22.57,130.97371,-48.35627,266.97159,-3.55860,16.0,B,p;
2610,267.5+04.6,PHR J0921-4322,T,09:21:31.8,-43:22:06.10,140.38251,-43.36836,267.59021,4.64290,40.0,E,a
2612,268.6+05.0,PHR J0927-4347,T,09:27:28.6,-43:47:45.96,141.86900,-43.79610,268.66200,5.09312,51.0,B,a;r;s;
2613,268.9-00.4,BRAN 229,T,09:05:41.0,-47:54:06.19,136.42088,-47.90172,268.96846,-0.48650,147.0,E,a;m;r;s;
2614,269.3-00.8,PHR J0905-4822,T,09:05:28.4,-48:22:56.14,136.36838,-48.38226,269.30151,-0.83470,28.0,B,p;s;
2616,271.7-07.1,PHR J0844-5419,T,08:44:11.8,-54:19:31.98,131.04925,-54.32555,271.72800,-7.19420,12.0,R,
2617,271.7-07.1a,PHR J0855-5310,T,08:55:21.1,-53:10:37.60,133.83808,-53.17711,271.86973,-5.18987,29.9,R,a;s;
2618,272.8+01.0,PHR J0928-4936,T,09:28:40.97,-49:36:46.7,142.17071,-49.61297,272.83867,1.03254,87.0,R,a;r;
2619,273.2-00.3,PHR J0924-5053,T,09:24:06.7,-50:53:25.01,141.02782,-50.89028,273.19940,-0.39410,27.0,B,r;s;
2620,273.2-02.6,PHR J0914-5232,T,09:14:08.5,-52:32:19.90,138.53534,-52.53886,273.28809,-2.65100,15.0,B,a;s;
2623,274.7-05.2,PHR J0908-5522,T,09:08:02.1,-55:22:19.85,137.00876,-55.37218,274.75220,-5.23950,41.5,E,s
2624,274.8-04.2,MPA J0913-5445,T,09:13:20.6,-54:45:36.32,138.33589,-54.76009,274.82040,-4.26610,7.0,S,
2625,274.8-05.7,PHR J0905-5548,T,09:05:41.7,-55:48:54.18,136.42374,-55.81505,274.86011,-5.78160,50.0,E,
2626,275.0+01.5,PHR J0940-5042,T,09:40:40.9,-50:42:22.86,145.17038,-50.70635,274.99570,1.51940,81.0,B,
2627,275.1-03.5,PHR J0918-5431,T,09:18:26.5,-54:31:37.02,139.61037,-54.52695,275.16449,-3.57300,40.0,E,
2629,275.6-00.5,PHR J0935-5239,T,09:35:01.3,-52:39:18.14,143.75547,-52.65504,275.63791,-0.51880,86.0,E,a;r
2630,275.7-04.9,PHR J0914-5555,T,09:14:03.5,-55:55:22.01,138.51448,-55.92278,275.73770,-4.99150,28.5,R,r;
2632,276.1-03.3,PHR0924-5506,T,09:24:15.1,-55:06:24.91,141.06292,-55.10692,276.16809,-3.39060,68.0,B,a;s;
2633,276.2+00.4,PHR J0942-5220,T,09:42:01.2,-52:20:42.00,145.50499,-52.34500,276.22870,0.42000,165.0,E,a;r;s;
2634,276.2-06.6,PHR J0907-5722,T,09:07:49.0,-57:22:54.48,136.95400,-57.38180,276.22800,-6.61198,241.0,R,a;r;s;
2635,276.5+03.1,MPA J0954-5026,T,09:54:37.5,-50:26:56.94,148.65619,-50.44915,276.53290,3.13380,11.0,E,
2636,277.1+03.3,MeWe 2-2,T,09:58:10.29,-50:39:33.0,149.54288,-50.65917,277.10683,3.31577,27.5,R,a;r;s;
2637,277.2-03.0,PHR J0931-5535,T,09:31:26.0,-55:35:44.16,142.85829,-55.59560,277.24490,-3.03740,16.5,R,r;
2639,277.4-00.7,PHR J0943-5358,T,09:43:00.7,-53:58:27.48,145.75300,-53.97430,277.40600,-0.71633,15.1,B,a;
2641,278.3-04.3,PHR J0930-5716,T,09:30:49.0,-57:16:21.11,142.70420,-57.27253,278.33200,-4.31900,46.5,E,s;
2642,279.0+00.6,PHR J0957-5357,T,09:57:26.3,-53:57:08.89,149.35962,-53.95247,279.03510,0.64270,37.0,E,a;r;
2643,279.1-03.1,VBRC 3,T,09:40:52.5,-56:57:59.94,145.21882,-56.96665,279.13901,-3.17510,57.6,E,r;s;
2644,279.2+03.1,MPA J1008-5202,T,10:08:30.4,-52:02:15.54,152.12674,-52.03765,279.22760,3.17280,13.0,B,
2645,279.2+03.5,PHR J1010-5146,T,10:10:04.1,-51:46:48.14,152.51711,-51.78004,279.27469,3.52230,29.0,E,a;r;
2646,279.6+02.2,PHR J1007-5304,T,10:07:12.2,-53:04:44.90,151.80090,-53.07914,279.67471,2.21130,40.0,E,a;s
2647,280.1-05.1,BMP J0936-5905,T,09:36:43.6,-59:05:16.66,144.18156,-59.08796,280.14169,-5.12480,138.0,E,a
2648,280.9-05.3,MPA J0940-5945,T,09:40:26.3,-59:45:44.06,145.10955,-59.76224,280.94629,-5.31300,8.0,E,
2649,281.3-07.1,PHR J0933-6121,T,09:33:03.2,-61:21:17.96,143.26336,-61.35499,281.34769,-7.10200,42.0,E,s;
2650,282.5-02.1,PHR J1005-5816,T,10:05:49.7,-58:16:28.96,151.45709,-58.27471,282.56680,-2.10970,18.5,E,a;r;
2651,283.4+01.1,PHR J1024-5600,T,10:24:33.8,-56:00:32.04,156.14086,-56.00890,283.40021,1.19000,33.5,E,a;
2652,283.4-01.3,MeWe 1-2,T,10:14:24.07,-58:11:51.9,153.60029,-58.19775,283.44489,-1.39669,263.0,R,a;r;s;
2657,284.2-05.3,PHR J1001-6152,T,10:01:18.77,-61:52:03.9,150.32821,-61.86775,284.26174,-5.32935,79.0,R,m;r;
2659,284.5+03.8,PHR J1040-5417,T,10:40:45.18,-54:18:12.5,160.18825,-54.30347,284.52975,3.83165,182.0,B,a;p;
2660,284.6-04.5,PHR J1007-6124,T,10:07:51.3,-61:24:24.05,151.96373,-61.40668,284.61380,-4.49680,26.0,B,
2661,285.5-03.3,BRAN 303,T,10:19:27.6,-60:59:10.03,154.86497,-60.98612,285.52921,-3.35820,57.0,B,m;p;
2663,286.1-02.0,MPA J1029-6014,T,10:29:07.58,-60:14:03.4,157.28158,-60.23428,286.13178,-2.08969,85.0,B,r;
2664,286.3-03.1,PHR J1025-6115,T,10:25:46.3,-61:15:23.08,156.44279,-61.25641,286.31799,-3.17510,66.0,B,a;s;
2665,286.3-00.7,PHR J1036-5909,T,10:36:09.2,-59:09:19.94,159.03827,-59.15554,286.34930,-0.71060,50.0,E,a;r;
2667,287.4+00.2,MPA J1047-5849,T,10:47:13.2,-58:49:22.55,161.80497,-58.82293,287.44299,0.26200,6.0,E,a
2669,288.2+00.4,MPA J1053-5903,T,10:53:32.0,-59:03:02.12,163.38313,-59.05059,288.27289,0.42380,10.0,E,a;m;r;
2670,288.4-01.8,PHR J1046-6109,T,10:46:50.92,-61:09:20.4,161.71217,-61.15567,288.47450,-1.83088,56.5,B,a;
2671,288.7+00.8,PHR J1058-5853,T,10:58:02.9,-58:53:33.83,164.51208,-58.89273,288.73029,0.81670,28.0,B,p;s;
2672,289.0+03.3,PHR J1107-5642,T,11:07:42.9,-56:42:28.01,166.92874,-56.70778,289.01959,3.33600,188.0,E,a;s;
